PostId,title_length,body_length,num_subs_ans,percent_subs_ans,num_subs_t,percent_subs_t,popular_tag,avg_popularity,topic_relevance,response_time,label
69,36,224,29.0,0.0769230769230769,59.0,0.156498673740053,1,1065.0,16.2875,4.3,1.0
73,34,765,2.0,0.03125,9.0,0.140625,1,122.0,17.4,119.01666666666668,1.0
84,30,145,4.0,0.0493827160493827,15.0,0.1851851851851851,1,250.0,8.244444444444445,725.3833333333333,0.0
103,27,2087,21.0,0.0558510638297872,43.0,0.1143617021276595,1,1144.0,14.553571428571429,0.0,1.0
106,23,42,25.0,0.0534188034188034,57.0,0.1217948717948717,1,1408.0,43.26785714285714,206.91666666666663,0.0
107,39,115,57.0,0.0788381742738589,78.0,0.1078838174273859,1,3653.0,345.42857142857144,15.316666666666666,1.0
143,47,2142,11.5,0.0356451919528532,32.5,0.1109054717466423,2,998.0,219.58333333333334,975.7666666666668,0.0
145,52,1897,18.0,0.0256045519203413,31.666666666666668,0.1367540786400435,3,841.6666666666666,263.40972222222223,733.7166666666667,0.0
147,49,1648,0.0,0.0,1.5,0.75,0,4.0,0.1826086956521739,0.0,1.0
152,23,1036,0.0,0.0,3.5,0.3020833333333333,1,27.0,0.9375,0.0,1.0
156,33,519,0.0,0.0,2.0,0.1538461538461538,0,16.0,0.1826086956521739,0.0,1.0
162,34,614,1.0,0.0192307692307692,17.0,0.3269230769230769,1,58.0,24.95238095238095,20.95,1.0
165,34,260,0.0,0.0,9.0,0.2647058823529412,1,35.0,11.8,136.08333333333334,1.0
166,37,474,10.5,0.0279255319148936,27.0,0.1058534174355112,2,661.0,29.107142857142858,964.1666666666666,0.0
167,19,555,0.0,0.0,9.0,0.211517165005537,2,28.0,27.25238095238095,179.85,1.0
169,21,748,0.3333333333333333,0.0045045045045045,9.333333333333334,0.1860564883820697,3,65.33333333333333,88.41904761904762,232.1,0.0
170,37,233,9.5,0.0627450980392156,29.0,0.0947712418300653,2,387.5,69.19444444444443,434.85,0.0
174,50,1481,0.0,0.0,5.0,0.0735294117647058,1,92.0,10.333333333333332,333.55,0.0
178,18,1175,27.666666666666668,0.046259822575612,53.0,0.0930100140626456,2,1281.3333333333333,311.9666666666667,717.2166666666667,0.0
179,42,167,41.5,0.0768683663420505,72.0,0.1387045289041659,2,1755.0,271.2875,328.43333333333334,0.0
181,26,214,10.0,0.08130081300813,37.0,0.3008130081300813,1,216.0,24.95238095238095,166.21666666666667,1.0
184,50,175,12.0,0.0465960152607036,31.0,0.1167104705383637,2,1102.0,155.90277777777777,677.0,0.0
185,12,246,8.0,0.0347826086956521,26.0,0.1789473684210526,2,303.0,39.33333333333333,96.66666666666669,1.0
186,35,144,10.333333333333334,0.0415273883501851,30.666666666666668,0.1226500296862634,3,974.0,265.69444444444446,711.8833333333333,0.0
187,20,72,7.666666666666667,0.0262892931120898,25.33333333333333,0.1234520346987947,3,828.6666666666666,202.0138888888889,728.8333333333334,0.0
188,28,424,22.0,0.0607947473238735,45.333333333333336,0.1335982634149691,3,988.3333333333334,73.4720238095238,161.9,1.0
189,31,420,28.5,0.0724421209858103,51.5,0.1316473951224537,2,1213.5,55.1625,90.43333333333334,1.0
190,36,572,5.0,0.0294117647058823,34.0,0.2,1,311.0,9.589285714285714,171.86666666666667,1.0
194,58,433,1.0,0.015625,4.5,0.0703125,1,67.5,19.044444444444444,1313.5333333333333,0.0
195,49,230,28.5,0.0578873473610315,48.0,0.1318837634627108,2,1309.5,273.53333333333336,1345.3,0.0
199,16,76,29.0,0.0619658119658119,74.0,0.1581196581196581,1,1397.0,56.96666666666667,67.63333333333334,1.0
209,62,184,57.0,0.0788381742738589,78.0,0.1078838174273859,1,3653.0,345.42857142857144,194.9,0.0
213,20,466,6.0,0.0227272727272727,31.0,0.1174242424242424,1,494.0,18.17142857142857,8.6,1.0
215,66,1117,1.75,0.0078475336322869,10.0,0.2288703822336109,2,198.75,138.61666666666667,41.53333333333333,1.0
217,22,369,3.4,0.0221661613647676,20.4,0.2722188786822933,3,196.4,93.16825396825396,23.73333333333333,1.0
228,27,400,6.0,0.0227272727272727,31.0,0.1174242424242424,1,494.0,18.17142857142857,45.13333333333333,1.0
229,20,309,0.5,0.0078125,9.5,0.23375,2,62.5,32.575,6.05,1.0
230,17,370,8.0,0.0520140428677014,34.0,0.2091186252771618,2,355.0,43.12380952380952,1.8,1.0
